,title,station,date,company,link,carrer,work,machul,juso,search_key
70,2021 상반기 Python/Java/안드로이드 개발자 채용,전남 나주시, 06/26(토),(주)소프트웨어융합연구소,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40122933&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,Java·JSP,Python","1억 4,880만원",주소없음,파이썬
71,Java / Python / Django 개발자 채용 (신입/경력),서울 중구,내일마감,(주)네오포스코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40058143&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,솔루션업체,소프트웨어개발","12억 7,900만원",서울 중구,파이썬
72,기술연구소 (AI연구 및 Python개발 / 드론 영상처리) 채용,경기 고양시 덕양구, 07/02(금),㈜선영종합엔지니어링,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40159569&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"토지·측량,측량·계측","84억 2,164만원",경기 고양시 덕양구,파이썬
73,"차량용 Software Test 자동화 개발자(C, C++, Python) / QA 모집",인천 서구, 06/30(수),(주)링크제니시스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40383600&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"솔루션업체,소프트웨어개발,QA·테스터",매출액없음,경기 안양시 동안구,파이썬
74,"기술연구소 연구원을 모집합니다 (JAVA, Python C#가능자)",부산 해운대구, 06/21(월),스칸젯매크론(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40082992&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력,"조선,전기","185억 9,178만원",주소없음,파이썬
75,"센텀 기술연구소 연구원을 모집합니다 (JAVA, Python C#가능",부산 해운대구, 07/06(화),스칸젯매크론(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40196025&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력,"조선,전기","185억 9,178만원",주소없음,파이썬
76,"드론 SW개발(Python, Embedded, Linux外 정규직/계약직 채용)",울산 중구,채용시,유콘크리에이티브주식회사,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40129571&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,Linux,Python","6억 2,375만원",울산 중구,파이썬
77,2021 하반기 python 웹개발 경력 모집,경기 성남시 수정구, 06/30(수),(주)데이터코볼트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40384765&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 1~3년,"DataMining,솔루션업체,소프트웨어개발","1,000만원",경기 성남시 수정구,파이썬
78,"응용프로그램개발(C++, Python) 모집",경기 성남시 분당구, 08/06(금),(주)원익로보틱스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40410123&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"메카트로닉스,C·C++,Python",매출액없음,경기 성남시 분당구,파이썬
79,"웹개발 (Java, javascript, Python, Spring, Django framework,",서울 강남구, 06/29(화),맨쉬 컨설팅 주식회사,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40463417&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력10년,"엔터테인먼트,Python,프론트엔드",매출액없음,서울 강남구,파이썬
80,백엔드 개발자(Python) 경력무관 채용 - 정규,서울 성동구, 06/19(토),주식회사 커즈모스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40068951&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,Java·JSP,Python",매출액없음,서울 성동구,파이썬
81,대전/디자인 / Django Python백엔드3인 [사내창업3000만원 지원],대전 서구, 07/08(목),(주)창노텍,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40199385&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"웹에이전시,창업컨설팅","8,115만원",대전 서구,파이썬
82,영상처리 S/W 개발자 (C++ and Python) 채용,대구 북구, 07/19(월),(주)사로리스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40283824&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,VisualC·C++,C·C++","2억 2,029만원",대구 북구,파이썬
83,비즈솔루션 RPA PYTHON SAP VBA 개발자 모집,서울 강남구, 08/09(월),(주)제이씨메디컬,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40443825&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"ERP,솔루션업체,소프트웨어개발","1억 2,364만원",서울 강남구,파이썬
84,"PHP, Java·JSP, Python 정규직 채용(인재선발)",경기 성남시 분당구,오늘마감,주식회사 넥스트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40378267&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"서치펌,헤드헌팅,PHP",매출액없음,경기 용인시 기흥구,파이썬
85,C#/Python 개발자 특별채용,경기 의왕시, 08/03(화),아스펜스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40400811&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 4~20년,"시스템관리,솔루션업체,소프트웨어개발","294억 6,601만원",주소없음,파이썬
86,"신입 개발자 모집합니다 (Python, JavaScript)",경기 안양시 동안구, 06/30(수),(주)비엔티,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40356896&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입,"SI·시스템통합,Python","10억 1,547만원",경기 안양시 동안구,파이썬
87,REACT/PHP/PYTHON/퍼블리셔 경력자 채용,서울 영등포구, 06/30(수),행복쇼핑(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40199656&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"전자상거래,쇼핑몰,B2C","19억 7,452만원",서울 영등포구,파이썬
88,KB국민은행 마이데이터-Full Stack OR Python개발자,서울 영등포구, 06/21(월),경포씨엔씨,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40463057&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력5년,"SI·시스템통합,소프트웨어개발,Java·JSP","183억 5,319만원",서울 성동구,파이썬
89,Python/Django 개발자 정규직 채용(웹 솔루션 개발),서울 구로구,내일마감,(주) 온코어에스엔티,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40054318&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력2년,"솔루션업체,소프트웨어개발,Python",매출액없음,서울 구로구,파이썬
90,[신입/경력] 신규 웹 개발자 채용-Javascript/Python,경기 남양주시,채용시,(주)워터매니지먼트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40214356&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,Java·JSP,Python","8억 1,972만원",주소없음,파이썬
91,"웹개발 경력자 채용 (Python Django, 연봉 업계 최고)",서울 서초구, 08/06(금),주식회사 미라클핀테크,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40413172&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력,"종합금융,Python",매출액없음,서울 서초구,파이썬
92,(경력)응용프로그램개발(Oracle&Python外) 채용 공고,경기 하남시,채용시,(주)몽태랑인터내셔날,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40357001&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 4~5년,"시스템관리,솔루션업체,소프트웨어개발","10억 8,219만원",주소없음,파이썬
93,웹개발(Java·JSP/HTML/Ajax/Python) 채용,대전 서구,내일마감,(주)세이정보기술,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40357654&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,시스템관리,솔루션업체",16억 590만원,대전 서구,파이썬
94,웹개발(Python/Java·JSP) 채용,서울 금천구, 06/19(토),(주)헬스브리즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40066540&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,Java·JSP,Python",10억 320만원,서울 금천구,파이썬
95,Python&Android&IOS 개발자 모집,서울 서초구, 07/19(월),주식회사 버드온,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40284443&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"솔루션업체,소프트웨어개발,IOS앱개발","3,142만원",전북 전주시 덕진구,파이썬
96,Python 웹 개발자 채용,서울 중구, 07/30(금),코리아뉴스와이어(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40354274&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력4년,"컨텐츠제공,인터넷뉴스·신문,Ajax","23억 7,863만원",서울 중구,파이썬
97,서버(python) 개발자 모집 공고,서울 금천구, 06/29(화),(주)알파도,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40140896&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"DataMining,솔루션업체,소프트웨어개발","4억 7,150만원",광주 동구,파이썬
98,프론트엔드/백엔드 개발자 채용(Python / Java / C / C++),서울 송파구, 06/21(월),앰진시큐러스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40466217&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력1년,"보안,IDS·IPS,네트워크보안","21억 6,864만원",서울 송파구,파이썬
99,[정규직] 팜캐드 백엔드(Backend) or Python 개발자 채용 공고,서울 강남구,상시채용,(주)팜캐드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40497431&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 5~10년,"시스템관리,솔루션업체,소프트웨어개발",매출액없음,부산 해운대구,파이썬
100,서버개발(Python/C.C#/Linux),서울 강남구,채용시,(주)스카우트플랜,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40450165&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"SI·시스템통합,솔루션업체,소프트웨어개발",매출액없음,서울 강남구,파이썬
101,[가상자산 거래소기업] python 백엔드 개발자,서울 서초구,채용시,(주)리앤파트너,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40487700&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 3~8년,"전자상거래,B2B,B2C",매출액없음,서울 서초구,파이썬
102,2021년 하반기 Python/백엔드/프론트엔드/PHP外 모집합니다,경남 통영시, 07/30(금),블루오션영어조합법인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40358045&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,ERP,DBMS","20억 6,101만원",주소없음,파이썬
103,2021 HTML &Python&SQL&웹퍼블리싱&데이터분석외 경력무관 채용,서울 중구, 07/10(토),(주)아이피알랩,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40450845&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"연구소,컨설팅,조사분석",매출액없음,서울 중구,파이썬
104,웹개발(Python/Java·JSP/백엔드/PHP 외 1개 부문) 채용,경남 통영시, 07/06(화),블루오션영어조합법인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40189150&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"수산업,Java·JSP,PHP","20억 6,101만원",주소없음,파이썬
105,웹개발(PHP/Python) 채용,서울 금천구, 07/05(월),(주)비즈부스터,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40185871&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력2년,"소프트웨어개발,PHP,Python","1억 6,471만원",서울 송파구,파이썬
106,응용프로그램개발(Java&Python&Linux外 1개 부문) 채용 공고,서울 송파구, 07/16(금),(주)에이몬소프트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40259376&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"방화벽,Windows,Linux","24억 2,595만원",서울 송파구,파이썬
107,(주)서울소프트 Python 웹 개발자 모집,서울 금천구, 06/27(일),(주)서울소프트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40127580&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력2년,"SI·시스템통합,ERP,ASP",매출액없음,경기 안양시 동안구,파이썬
108,[코스닥 상장사] Python 백엔드 개발 (3년 이상),서울 강남구,내일마감,위더스파트너스 주식회사,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40394198&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력3년,"통신,CDN,Python",매출액없음,서울 강남구,파이썬
109,"[신입] 데이터 운영 및 관리 (EXCEL, PYTHON)",서울 서초구,상시채용,(주)이팝콘,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40383369&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입,"소프트웨어개발,기획,Java","2억 2,280만원",서울 서초구,파이썬
110,(경력) Windows&Linux&Python 정규직 모집합니다,서울 서초구, 08/06(금),(주)업보트엔터,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40412546&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력 3~20년,"음반기획사,Windows,Linux","1억 1,948만원",서울 서초구,파이썬
111,웹개발(PYTHON) 채용 공고-정규직,서울 강서구, 06/21(월),(주)미투유코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40082330&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력1년,"전자상거래,Python",매출액없음,서울 강서구,파이썬
112,[삼표그룹] 각 부문별 정규직 채용,서울 종로구, 06/25(금),(주)삼표,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40465214&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"화학,기획,전략기획","2,295억 8,788만원",서울 종로구,파이썬
113,"2021년 하반기 KOMERI 공개채용(정규직, 계약직) 공고",부산 강서구, 06/20(일),(재)한국조선해양기자재연구원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40411532&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"연구소,컨설팅,연구원","717억 8,802만원",부산 영도구,파이썬
114,"wavve 신입·경력 다수채용(총무,재무,디자인,영상,콘텐츠,개발 등)",서울 영등포구, 06/23(수),콘텐츠웨이브(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40475424&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,신입·경력,"공중파방송,인터넷방송,서비스기획","1,802억 1,201만원",서울 영등포구,파이썬
115,[비바리퍼블리카] 토스뱅크 각 부문별 채용,서울 강남구, 06/23(수),(주)비바리퍼블리카,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40438302&location=ts&searchword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&searchType=default_popular&paid_fl=n,경력무관,"인터넷금융,기획,전략기획","1,766억 2,239만원",서울 강남구,파이썬
